epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,0.8766475066718825,0.9605847636128548,0.9858286095365122,0.9692685455897553,0.9672259721086399,0.9672131147540983,35.99853539466858,34.03292393684387,,
2,0.0009932488451843476,0.8348576784847411,0.9727847177326855,0.984161387129043,0.9772380980257913,0.9643543693755281,1.0,33.51333999633789,31.99477791786194,,
3,0.0009731795346418141,0.8204378170782238,0.9756626556276199,0.9848282760920307,0.9717076131960523,0.9675600102191357,0.9508196721311475,33.647841930389404,32.186954498291016,,
4,0.000940339506847212,0.815270078880556,0.9773310254217847,0.9874958319439813,0.9852473458240285,0.9843331892340497,0.9836065573770492,33.70267105102539,32.125041246414185,,
5,0.0008956245521512149,0.8103714588822042,0.9797710162457509,0.9849949983327776,0.9831989612397007,0.9808496134389681,0.9836065573770492,33.50565767288208,31.913679122924805,,
6,0.000840254377954742,0.806154321203172,0.9797293070008968,0.9864954984994998,0.9719918478485315,0.9702258834118547,0.9672131147540983,33.602559089660645,32.00001287460327,,
7,0.0007757393382706015,0.8026059792227289,0.9815645137744781,0.9879959986662221,0.987129439490358,0.9853624938283244,0.9836065573770492,33.3616099357605,31.818095684051514,,
8,0.00070383923520322,0.800938005251088,0.9812934036829263,0.98432810936979,0.9828508472949377,0.9829148547454446,0.9836065573770492,33.267072677612305,31.75421452522278,,
9,0.0006265153161346956,0.7979046755996935,0.98183562386603,0.9879959986662221,0.9864726592277516,0.9852269990174675,0.9836065573770492,33.25327682495117,31.73301887512207,,
10,0.0005458767760088046,0.7958774910460712,0.9831286104565077,0.9884961653884629,0.9865404745502104,0.9854388646630324,0.9836065573770492,33.412752628326416,31.84910798072815,,
11,0.00046412322399119553,0.7908146440297907,0.9840045045984442,0.9884961653884629,0.9846468138081134,0.9844672082559784,0.9836065573770492,33.26397705078125,31.71336817741394,,
12,0.00038348468386530446,0.7893659735938654,0.9842964693124231,0.9898299433144382,0.9865670177126605,0.9860486778880918,0.9836065573770492,33.36010766029358,31.77587890625,,
13,0.00030616076479678025,0.7864349878472493,0.985276636566495,0.9899966655551851,0.9878773533500524,0.986098249801012,0.9836065573770492,33.296430826187134,31.73301649093628,,
14,0.0002342606617293988,0.782839684580263,0.9867781693812433,0.9896632210736912,0.9934731393463144,0.988110546037781,1.0,33.44020223617554,31.906240224838257,,
15,0.00016974562204525827,0.7829581156793479,0.9863819315551292,0.9901633877959319,0.9874596557152013,0.9862240235952466,0.9836065573770492,33.375648021698,31.876256465911865,,
16,0.00011437544784878523,0.7799029733992422,0.986986715605514,0.9903301100366789,0.9878869715047839,0.9867910336388188,0.9836065573770492,33.38819646835327,31.69766068458557,,
17,6.966049315278797e-05,0.7791883946210907,0.9878626097474505,0.9906635545181727,0.9874993375005222,0.9866851578507762,0.9836065573770492,33.484124422073364,31.94209384918213,,
18,3.6820465358185854e-05,0.7769284256431761,0.9883005568184188,0.9906635545181727,0.9878909840376796,0.9869376486724845,0.9836065573770492,33.467387199401855,31.913494110107422,,
19,1.6751154815652454e-05,0.7780164116224615,0.9884673937978353,0.9904968322774258,0.9878533900527172,0.9868697069455248,0.9836065573770492,33.322386026382446,31.822928428649902,,
20,1e-05,0.7763151007696415,0.9888844862463765,0.9906635545181727,0.987788522000233,0.9867139548621312,0.9836065573770492,34.482441902160645,31.548065185546875,0.9906635545181727,0.9878909840376796
