epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,2.4893669588200438,0.49819089207735495,0.9320695102685624,0.691847780075695,0.6951170239877433,0.35,31.300992727279663,29.183945417404175,,
2,0.000905463412215599,1.0871069878023711,0.8816385943023498,0.9537706826307475,0.8503402887154572,0.8418227948396155,0.7333333333333333,28.768592357635498,26.81065535545349,,
3,0.000657963412215599,0.9994982388838087,0.9083385319193179,0.9662426207699343,0.9173625953452565,0.9106883947785281,0.875,28.538156270980835,26.580381393432617,,
4,0.0003520365877844011,0.9660700013172009,0.9206279891869411,0.9738089299077076,0.9315353913410963,0.9274280685123941,0.9166666666666666,29.510265827178955,26.518630266189575,,
5,0.00010453658778440106,0.9445444854115419,0.9265959658972759,0.9747235387045814,0.958787740677289,0.9508635064848637,0.9416666666666667,28.430147647857666,26.49337124824524,,
6,1e-05,0.9346310412990351,0.9308796007485964,0.9752224162301488,0.9588279912455346,0.9506483801954778,0.9416666666666667,30.37112259864807,26.499592542648315,0.9754718549929325,0.9587842795850737
