epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,2.1565462802291733,0.594332370722789,0.9470126835781041,0.8417040711699268,0.8336487098097691,0.6153846153846154,34.61698865890503,31.1662335395813,,
2,0.000905463412215599,0.9961817249201566,0.9121808322772318,0.959696261682243,0.9191578440896111,0.9085035616719728,0.8376068376068376,32.51500654220581,29.420477867126465,,
3,0.000657963412215599,0.9464344608095953,0.9272848149917936,0.970460614152203,0.9212461135241604,0.9134505146010155,0.8888888888888888,33.856695890426636,30.928701639175415,,
4,0.0003520365877844011,0.919599182870796,0.9344109031225978,0.972630173564753,0.9345576542613099,0.9197205872059101,0.8974358974358975,32.897976875305176,29.83070659637451,,
5,0.00010453658778440106,0.9037282130631696,0.9405813059647228,0.9721295060080107,0.9401067421696225,0.9254076881370942,0.8888888888888888,33.62493371963501,30.67877221107483,,
6,1e-05,0.8951595624469545,0.9440924106122619,0.9738818424566088,0.9389061359294403,0.9256679185980736,0.8888888888888888,37.055909395217896,30.0034122467041,0.9731308411214953,0.9409586486406692
