epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,0.8917427195471834,0.9538665191449006,0.9793298883147191,0.9806522661459255,0.9714605096515113,0.9838709677419355,6.619343042373657,6.1741533279418945,,
2,0.0009932488451843476,0.8367834385217576,0.9715296163116924,0.9806634439073179,0.9903524006033853,0.9850932213456456,1.0,5.56521463394165,5.186275482177734,,
3,0.0009731795346418141,0.8254266183680706,0.974671039633303,0.9833305550925154,0.9848606786809311,0.9845278551619517,0.9838709677419355,5.602605819702148,5.2299323081970215,,
4,0.000940339506847212,0.8154463656460108,0.9781483384043941,0.9836639439906651,0.9876000606917636,0.9822198096539966,0.9838709677419355,5.657681226730347,5.249350309371948,,
5,0.0008956245521512149,0.8138395903134716,0.9779902793693445,0.9844974162360394,0.9907738962592217,0.9894504426976461,1.0,6.911113262176514,6.5119404792785645,,
6,0.000840254377954742,0.8094889040300789,0.9800055320662268,0.9824970828471412,0.9876400677566695,0.9821566700264273,0.9838709677419355,5.520982980728149,5.154143571853638,,
7,0.0007757393382706015,0.8047748836453723,0.9810526731734303,0.9828304717452909,0.9834716070561431,0.9837018534322222,0.9838709677419355,5.585720062255859,5.206242561340332,,
8,0.00070383923520322,0.8018449096982668,0.9814280633816731,0.9876646107684615,0.9921711486592006,0.9913664353365024,1.0,5.51603627204895,5.1575727462768555,,
9,0.0006265153161346956,0.800246723758457,0.9808748567589994,0.986997832972162,0.9926198813684491,0.990230970666647,1.0,5.7992143630981445,5.409746170043945,,
10,0.0005458767760088046,0.794856106099247,0.9833642865610306,0.9871645274212368,0.9926348504624315,0.9908981140512907,1.0,6.870686054229736,6.485716342926025,,
11,0.00046412322399119553,0.7924218022112516,0.984115066977516,0.9873312218703117,0.9930673229183777,0.9888501306109433,1.0,5.560090780258179,5.181818008422852,,
12,0.00038348468386530446,0.7893908934402518,0.9847275457383333,0.9884980830138357,0.9927464104254418,0.9923077008435441,1.0,5.673876762390137,5.28490948677063,,
13,0.00030616076479678025,0.7887878378682961,0.9850239064290512,0.988164694115686,0.9783909658204598,0.9772577265847949,0.9838709677419355,5.558704137802124,5.200709342956543,,
14,0.0002342606617293988,0.784542489116353,0.9863278934682104,0.9879979996666111,0.9924735304144064,0.9916930380501983,1.0,5.728063583374023,5.367764711380005,,
15,0.00016974562204525827,0.784236991297616,0.9866044967795472,0.988164694115686,0.9917695722270338,0.9919520924755777,1.0,7.08853554725647,6.691463470458984,,
16,0.00011437544784878523,0.7815233424000321,0.9873157624372704,0.9883313885647608,0.9932168526337437,0.9919375895783623,1.0,5.733978271484375,5.351162910461426,,
17,6.966049315278797e-05,0.7789621815181388,0.9884024183032363,0.989164860810135,0.9935862625137373,0.9922558844502045,1.0,5.7744855880737305,5.358502626419067,,
18,3.6820465358185854e-05,0.7785974827514424,0.9880665428537558,0.9886647774629105,0.9932947881151202,0.9922927926171565,1.0,5.6554059982299805,5.299616575241089,,
19,1.6751154815652454e-05,0.7770948977299311,0.9887185363733354,0.9886647774629105,0.9930875815747092,0.9924668848425297,1.0,5.655265808105469,5.275514125823975,,
20,1e-05,0.7768839497250053,0.9889951396846722,0.989164860810135,0.9935174848438206,0.9927226999209694,1.0,7.2440245151519775,5.235935211181641,0.9889981663610602,0.9934108750357182
