epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,1.8285526056749752,0.706716573092119,0.9684228020608276,0.8352254652587898,0.8324655149136809,0.7213114754098361,28.05945086479187,26.446122646331787,,
2,0.0009932488451843476,0.8735665007350499,0.9590767311291328,0.9787269403357155,0.9283087674880911,0.928442467052447,0.8852459016393442,27.150265216827393,25.607750177383423,,
3,0.0009731795346418141,0.847224583569275,0.9660636306924516,0.9790593318929699,0.9647276413551745,0.9591490152725775,0.9508196721311475,27.622493982315063,26.050170421600342,,
4,0.000940339506847212,0.8350951011871494,0.9697650239134955,0.9795579192288516,0.9628989149285108,0.9598505518538177,0.9344262295081968,27.791264295578003,26.11865997314453,,
5,0.0008956245521512149,0.8310321524698984,0.9702640881680183,0.9790593318929699,0.9643401140988167,0.9605180209106197,0.9508196721311475,28.39482092857361,26.043632745742798,,
6,0.000840254377954742,0.8236940077224227,0.9727802037845706,0.9827156390227688,0.9777451945061902,0.9725082599776188,0.9672131147540983,27.415845155715942,25.861905574798584,,
7,0.0007757393382706015,0.8228679581004782,0.9726970264088168,0.9827156390227688,0.9724421999837264,0.969670187077953,0.9508196721311475,27.61636471748352,26.049686193466187,,
8,0.00070383923520322,0.8182192624941466,0.9746932834269079,0.9808874854578694,0.9770678044508413,0.9758198854013137,0.9672131147540983,27.50842308998108,25.898895502090454,,
9,0.0006265153161346956,0.8143896594268663,0.9753794967768767,0.9827156390227688,0.972698424096071,0.9725124544183521,0.9344262295081968,27.723218202590942,26.195863485336304,,
10,0.0005458767760088046,0.809254304627466,0.9770430442919525,0.9812198770151238,0.9798175458660608,0.9752990106450566,0.9672131147540983,27.28253197669983,25.732338666915894,,
11,0.00046412322399119553,0.8071965882524826,0.9773965481389062,0.9845437925876682,0.9779149362281363,0.9744146484279428,0.9508196721311475,27.336039066314697,25.79630470275879,,
12,0.00038348468386530446,0.8043143452663981,0.9783322936161364,0.9842114010304138,0.978317690141393,0.9771476830400996,0.9508196721311475,27.60019302368164,25.56441855430603,,
13,0.00030616076479678025,0.7989415065392954,0.9797255146600125,0.9823832474655144,0.9799661618676865,0.9771504954428962,0.9672131147540983,27.479547023773193,25.265241146087646,,
14,0.0002342606617293988,0.7976419696740435,0.9802037845705968,0.9830480305800232,0.9794241676830889,0.9733636136965306,0.9672131147540983,26.932820558547974,25.36182999610901,,
15,0.00016974562204525827,0.795032945743195,0.9809939696402579,0.9847099883662955,0.9801143459539223,0.9721393586279796,0.9672131147540983,27.005695819854736,25.462735652923584,,
16,0.00011437544784878523,0.794267812640832,0.9818673320856727,0.9845437925876682,0.9798478393530242,0.9733545259789133,0.9672131147540983,27.091341495513916,25.586288928985596,,
17,6.966049315278797e-05,0.7900887623674088,0.982948637970472,0.9850423799235499,0.9813366107689973,0.9768667736931077,0.9672131147540983,27.059478998184204,25.518051385879517,,
18,3.6820465358185854e-05,0.7882678488927514,0.9831357870659181,0.9848761841449227,0.9812721514044073,0.9752509216273806,0.9672131147540983,27.100461721420288,25.545336723327637,,
19,1.6751154815652454e-05,0.788776969847696,0.9836972343522562,0.984377596809041,0.9810974331727854,0.9750672041890937,0.9672131147540983,27.28058910369873,25.705342531204224,,
20,1e-05,0.7883541925207793,0.9831773757537949,0.9848761841449227,0.9813436337418356,0.9768822584705508,0.9672131147540983,28.832746505737305,25.60150718688965,0.9848761841449227,0.9811918321658628
