epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,0.6770263316273274,0.7730182895038685,0.9804934978326109,0.8977857606373667,0.882796878336323,0.8360655737704918,73.8225839138031,66.71660375595093,,
2,0.0009932488451843476,0.2825047918953231,0.9697190882359075,0.9849949983327776,0.9180519387497382,0.9040664715304165,0.8688524590163934,43.19534635543823,41.75836658477783,,
3,0.0009731795346418141,0.26854238489951204,0.9742445413025798,0.9833277759253084,0.957069840577175,0.9509423781709293,0.9344262295081968,47.978707790374756,46.52587389945984,,
4,0.000940339506847212,0.263067080202979,0.977768972492753,0.98216072024008,0.9449811816496957,0.9422243534743988,0.9180327868852459,47.78931260108948,46.333494663238525,,
5,0.0008956245521512149,0.2596214210587332,0.9787074305019707,0.9866622207402468,0.9475927508295683,0.9480369786250451,0.9016393442622951,45.47956204414368,44.157198667526245,,
6,0.000840254377954742,0.2573853437619518,0.9790202498383767,0.9871623874624875,0.972700098898239,0.9689740621558425,0.9508196721311475,41.28271126747131,40.39197301864624,,
7,0.0007757393382706015,0.2543304207807229,0.9802715271840003,0.9873291097032344,0.9741821803237849,0.9722000753501264,0.9508196721311475,35.18488383293152,34.0014283657074,,
8,0.00070383923520322,0.2539544852620203,0.9804383641634168,0.9873291097032344,0.9461358606217997,0.934023547854274,0.9016393442622951,33.44761323928833,32.20235753059387,,
9,0.0006265153161346956,0.250698869492408,0.9814393860399158,0.9888296098699566,0.9759619732316078,0.9709435237924932,0.9508196721311475,38.21166944503784,37.05120801925659,,
10,0.0005458767760088046,0.248719326576096,0.9829826280995183,0.9869956652217405,0.9596104255230168,0.9573723891862153,0.9344262295081968,38.99758696556091,37.747243881225586,,
11,0.00046412322399119553,0.24735504313823276,0.9826698087631124,0.9896632210736912,0.9763626691712198,0.9716731112917155,0.9508196721311475,38.77082896232605,37.52515506744385,,
12,0.00038348468386530446,0.2452700040756392,0.9844007424245584,0.988162720906969,0.9733307869346985,0.9679716075308663,0.9508196721311475,39.02165508270264,37.75084900856018,,
13,0.00030616076479678025,0.24371996691685838,0.9851306542095055,0.9896632210736912,0.9755790605945005,0.9714369632226527,0.9508196721311475,38.35045003890991,37.23674535751343,,
14,0.0002342606617293988,0.24306713954853848,0.9851306542095055,0.9893297765921975,0.9754437756808899,0.9702980088683952,0.9508196721311475,39.22571277618408,37.9639036655426,,
15,0.00016974562204525827,0.24125947952034332,0.9859022752393068,0.9889963321107036,0.975010423737608,0.9715368074051582,0.9508196721311475,38.962868452072144,37.69749307632446,,
16,0.00011437544784878523,0.24020932941254688,0.986653041646681,0.9889963321107036,0.9750276139230759,0.9701684266224994,0.9508196721311475,39.52810835838318,38.29302906990051,,
17,6.966049315278797e-05,0.2391539999580799,0.9880711559717211,0.9903301100366789,0.975498252652956,0.9712531749701279,0.9508196721311475,38.53016138076782,37.321905851364136,,
18,3.6820465358185854e-05,0.23908559688692488,0.9871535525849304,0.9899966655551851,0.9752822353352624,0.9706256494346401,0.9508196721311475,38.416608572006226,37.222352743148804,,
19,1.6751154815652454e-05,0.23878067149434487,0.9872369710746387,0.9901633877959319,0.9753176697063355,0.9709505854203497,0.9508196721311475,33.462177991867065,32.516003370285034,,
20,1e-05,0.23837270848921513,0.9873829534316281,0.9901633877959319,0.9753269100301296,0.9709069342234622,0.9508196721311475,29.816569566726685,27.87866711616516,0.9903301100366789,0.975364504015092
