epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,0.8881832464474432,0.9559528274367629,0.9810847003682625,0.9814019602986802,0.969539380128275,0.9666666666666667,6.047951936721802,5.601437091827393,,
2,0.0009932488451843476,0.8258847506109782,0.9743926324123848,0.9842651489789086,0.9865440993009992,0.9798791352666374,0.9833333333333333,5.50838828086853,5.071110248565674,,
3,0.0009731795346418141,0.8153756218547299,0.9771846480810101,0.9835955808503515,0.9820388899483915,0.9803086687396135,0.9666666666666667,6.819202899932861,6.375242710113525,,
4,0.000940339506847212,0.808907827573622,0.9784348043505439,0.9844325410110478,0.9750550876324353,0.9691016788948648,0.9333333333333333,5.531879425048828,5.109215021133423,,
5,0.0008956245521512149,0.8073119812669042,0.9801016793765888,0.98393036491463,0.9748534249710994,0.9735172882921997,0.9333333333333333,6.045811176300049,5.605222940444946,,
6,0.000840254377954742,0.8020469300269126,0.9814143434595991,0.9817542684968196,0.9781477360022796,0.9732709496942551,0.95,5.469188451766968,5.0645222663879395,,
7,0.0007757393382706015,0.7995177353303243,0.9817060465891569,0.9830934047539337,0.9813258685104436,0.9779023012736269,0.95,5.402578830718994,4.9955079555511475,,
8,0.00070383923520322,0.7977139375783774,0.9820185856565404,0.9845999330431872,0.9795777147517067,0.9773991292216287,0.9333333333333333,6.7640440464019775,6.356360673904419,,
9,0.0006265153161346956,0.792977511043245,0.9834562653665041,0.9830934047539337,0.9751461222582039,0.9736167547551176,0.95,5.438464879989624,5.022550821304321,,
10,0.0005458767760088046,0.7912914408600995,0.9834979372421553,0.983260796786073,0.979152125029685,0.9765106230056384,0.9666666666666667,5.536344289779663,5.121164321899414,,
11,0.00046412322399119553,0.7893681935570154,0.9846855856982123,0.9849347171074657,0.9837263673631956,0.9796064638052051,0.95,5.481876850128174,5.0663745403289795,,
12,0.00038348468386530446,0.7860077689646502,0.9861232654081761,0.9852695011717443,0.9784904175176082,0.9750730353844896,0.95,5.460430383682251,5.049296140670776,,
13,0.00030616076479678025,0.7841013813657641,0.9862899529107805,0.9852695011717443,0.9813914602240125,0.9772683319467476,0.9666666666666667,5.467690944671631,5.067014694213867,,
14,0.0002342606617293988,0.783540723169526,0.9858315622786181,0.9867760294609976,0.9798613951915208,0.9776754611228196,0.9666666666666667,6.79409122467041,6.387937545776367,,
15,0.00016974562204525827,0.7810181534185496,0.9870817185481519,0.9862738533645798,0.9811336731057658,0.9790971463256665,0.9666666666666667,5.494820833206177,5.0775978565216064,,
16,0.00011437544784878523,0.7785982637597744,0.9875401091803142,0.9862738533645798,0.9766915915175298,0.973760902409453,0.9666666666666667,5.447550535202026,5.052300930023193,,
17,6.966049315278797e-05,0.7777494217855968,0.9880401716881276,0.986943421493137,0.9794409446019315,0.977065893505861,0.9666666666666667,5.734471321105957,5.293666839599609,,
18,3.6820465358185854e-05,0.7749927255537736,0.9885819060715922,0.9862738533645798,0.9805762451300337,0.9779919013603368,0.9666666666666667,5.9318015575408936,5.49650502204895,,
19,1.6751154815652454e-05,0.7755295659902915,0.9887902654498479,0.9867760294609976,0.98108048004439,0.9782551958908884,0.9666666666666667,7.4623308181762695,7.053610801696777,,
20,1e-05,0.7764466455361593,0.9881651873150811,0.9866086374288584,0.9806526755884089,0.9781714215745909,0.9666666666666667,5.875941276550293,5.0463550090789795,0.9866086374288584,0.9809177007958675
