epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.003,1.8953270225074739,0.6755458515283843,0.8544109087885591,0.6094170278563912,0.6292350548468053,0.325,53.06525421142578,41.53454113006592,,
2,0.002716390236646797,1.1995424973937423,0.875857766687461,0.889249189324021,0.7206900102263128,0.733471930366513,0.5333333333333333,27.667176723480225,24.758089542388916,,
3,0.001973890236646797,1.1304429741901278,0.8969016427531712,0.9082896815498461,0.7526583420924869,0.7672149826188351,0.6,27.399559259414673,24.442020177841187,,
4,0.001056109763353203,1.095678988661184,0.9091703056768559,0.9177683545356282,0.7810094136060177,0.803501551955836,0.6333333333333333,27.206377267837524,24.35626745223999,,
5,0.0003136097633532032,1.0707851279473497,0.9156789353295903,0.9113660929575123,0.7765385285127184,0.7961815289914843,0.6333333333333333,27.06210994720459,24.208232164382935,,
6,3e-05,1.0631499986337212,0.9199209814930339,0.9176852082813669,0.7737162298077351,0.7944338117898339,0.6083333333333333,31.337303400039673,24.43471646308899,0.9162717219589257,0.7721525020500546
