epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,1.819305042615664,0.7060266896254843,0.9735748711982716,0.9582616664046286,0.9392580733750328,0.9344262295081968,12.404828310012817,11.838814973831177,,
2,0.0009932488451843476,0.8849004932242908,0.9584732386282107,0.9765663952135616,0.9767740246459587,0.9700549076030084,0.9672131147540983,11.574995756149292,11.0923593044281,,
3,0.0009731795346418141,0.8488423736370145,0.9690342947338212,0.9805550939006149,0.9747141074589885,0.9673740034782621,0.9508196721311475,11.994462013244629,11.511510610580444,,
4,0.000940339506847212,0.8347835917677423,0.9723202755058115,0.9788931361143427,0.975213602517665,0.9655809050794689,0.9508196721311475,11.768439054489136,11.292200088500977,,
5,0.0008956245521512149,0.8268942541774367,0.9744152676137179,0.9800565065647333,0.9762317543077286,0.9703080199281331,0.9672131147540983,11.833391666412354,11.356889963150024,,
6,0.000840254377954742,0.818917448056413,0.9765102597216243,0.9803888981219877,0.9780573526890062,0.9753228414897911,0.9672131147540983,11.689788579940796,11.190327405929565,,
7,0.0007757393382706015,0.8148366359371865,0.9773712153824078,0.9823832474655144,0.9749904423400076,0.9641718602137819,0.9508196721311475,11.57817268371582,11.104532480239868,,
8,0.00070383923520322,0.8086117331002189,0.9792653178361315,0.9823832474655144,0.9792934093611368,0.9706946994104966,0.9672131147540983,11.878072023391724,11.402787446975708,,
9,0.0006265153161346956,0.8033451427361735,0.9802984646290716,0.9822170516868871,0.9788215798487765,0.9667167739398457,0.9672131147540983,11.71588945388794,11.239256858825684,,
10,0.0005458767760088046,0.799083676093927,0.9819916774286124,0.9810536812364966,0.9786826810881536,0.9742586302523423,0.9672131147540983,11.939782857894897,11.467543363571167,,
11,0.00046412322399119553,0.7951846202898785,0.9832257138757354,0.9773973741066977,0.9756429529428446,0.9707941853076372,0.9672131147540983,11.858412027359009,11.385654926300049,,
12,0.00038348468386530446,0.792080300188523,0.9840292724924666,0.9832142263586505,0.978638453155911,0.9753668103906321,0.9672131147540983,11.920833587646484,11.428963661193848,,
13,0.00030616076479678025,0.7863614538150737,0.9856794375089682,0.9842114010304138,0.9790446209632301,0.9758936093877848,0.9672131147540983,11.653409957885742,11.182783126831055,,
14,0.0002342606617293988,0.7839465120188012,0.9866121394748171,0.9840452052517866,0.979360637868778,0.9765706836199718,0.9672131147540983,11.91314959526062,11.44529104232788,,
15,0.00016974562204525827,0.7811610248119969,0.9876309370067442,0.9833804221372777,0.9801799739359707,0.9773148235125879,0.9672131147540983,11.799196243286133,11.314675092697144,,
16,0.00011437544784878523,0.7777662108542844,0.9888075764098149,0.9842114010304138,0.9808950327539218,0.9774766977420998,0.9672131147540983,11.736908435821533,11.243798732757568,,
17,6.966049315278797e-05,0.7749007596896392,0.9894389438943895,0.9845437925876682,0.9797386150603296,0.9760264995513585,0.9672131147540983,11.87777304649353,11.39136004447937,,
18,3.6820465358185854e-05,0.7743407424390187,0.9892380542402066,0.9852085757021771,0.9806638222229529,0.976177046920989,0.9672131147540983,11.88974642753601,11.403382539749146,,
19,1.6751154815652454e-05,0.7713863215396524,0.9909599655617736,0.9853747714808044,0.981092650769291,0.97646142286131,0.9672131147540983,11.792182207107544,11.322693109512329,,
20,1e-05,0.7717756963422778,0.990342947338212,0.9852085757021771,0.9802531625462381,0.9759546748543781,0.9672131147540983,12.209742784500122,11.242546081542969,0.9852085757021771,0.9810611844382653
