epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,1.9984036227229816,0.6515712440809298,0.9719129134119994,0.9457413611922401,0.9290289141925255,0.9016393442622951,12.481555700302124,11.895557880401611,,
2,0.0009932488451843476,0.9322411754754305,0.9421150810733248,0.9745720458700349,0.9608834789801636,0.9609610153236117,0.9344262295081968,11.900437831878662,11.40739369392395,,
3,0.0009731795346418141,0.8890521350251087,0.9534940450566796,0.9770649825494433,0.9725554160130742,0.9648418282296378,0.9508196721311475,11.882490396499634,11.3687264919281,,
4,0.000940339506847212,0.8720163345747449,0.9591907016788636,0.9795579192288516,0.9753606862216709,0.9680269035834927,0.9508196721311475,11.82967758178711,11.342670679092407,,
5,0.0008956245521512149,0.8591652225021448,0.9622470942746448,0.9795579192288516,0.9728180274700973,0.9703650407260469,0.9508196721311475,11.89344835281372,11.37217903137207,,
6,0.000840254377954742,0.8510471374236933,0.965002152389152,0.9803888981219877,0.9750675912777329,0.968436461915833,0.9508196721311475,11.817156791687012,11.322648763656616,,
7,0.0007757393382706015,0.8451622314407966,0.966982350408954,0.9773973741066977,0.971393898844634,0.9678400234340089,0.9508196721311475,11.955636978149414,11.433653354644775,,
8,0.00070383923520322,0.8380364078807598,0.9690773425168604,0.9797241150074788,0.9724185796668248,0.9646586802087547,0.9508196721311475,11.890719413757324,11.384837865829468,,
9,0.0006265153161346956,0.8333010013073722,0.9700961400487875,0.978394548778461,0.9736272075882829,0.9687243386325938,0.9508196721311475,11.972973823547363,11.466475486755371,,
10,0.0005458767760088046,0.8277121583586496,0.970971444970584,0.979890310786106,0.9751222388760384,0.968432756182792,0.9508196721311475,11.870238304138184,11.361019134521484,,
11,0.00046412322399119553,0.821651936822684,0.9738556464342086,0.9820508559082599,0.9761180852364624,0.9695617589253582,0.9508196721311475,12.052798748016357,11.552005767822266,,
12,0.00038348468386530446,0.8164291207614871,0.9749605395322141,0.9838790094731594,0.9766972630391395,0.9702966996308879,0.9508196721311475,11.845184803009033,11.35496997833252,,
13,0.00030616076479678025,0.8133424652103441,0.976194575979337,0.9842114010304138,0.9771067492474131,0.970698574392746,0.9508196721311475,12.029139518737793,11.537564039230347,,
14,0.0002342606617293988,0.8073012323799631,0.978418711436361,0.982881834801396,0.9762171818558908,0.9740755154474848,0.9508196721311475,12.286278247833252,11.787521839141846,,
15,0.00016974562204525827,0.8053363111084478,0.9786196010905438,0.9825494432441416,0.9759199097520833,0.9738351066116946,0.9508196721311475,11.990533828735352,11.501447916030884,,
16,0.00011437544784878523,0.8018635436321608,0.9804276079781892,0.9825494432441416,0.9768972106583951,0.9691557111009907,0.9508196721311475,12.074859380722046,11.577171564102173,,
17,6.966049315278797e-05,0.7968507639645743,0.9812885636389725,0.9835466179159049,0.9765314728586147,0.9691928756408651,0.9508196721311475,12.15895414352417,11.65050220489502,,
18,3.6820465358185854e-05,0.79686473750336,0.9814894532931554,0.9835466179159049,0.9765743134235579,0.9739521681780019,0.9508196721311475,12.521724939346313,12.014950275421143,,
19,1.6751154815652454e-05,0.7970009124061781,0.9815468503372077,0.9842114010304138,0.9769430268312176,0.9704346391473659,0.9508196721311475,12.198173999786377,11.672930240631104,,
20,1e-05,0.7966573720512713,0.9811737695508681,0.9842114010304138,0.9766944052706058,0.9702033047812987,0.9508196721311475,12.77329969406128,11.766824960708618,0.9838790094731594,0.9770028772584445
