epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,2.164028908559337,0.5861882700018698,0.9531041388518025,0.8101915181944341,0.7998678116662225,0.5470085470085471,35.4445436000824,32.41370868682861,,
2,0.000905463412215599,0.9961336156910953,0.9122223838115222,0.960113484646195,0.9079513742358055,0.8969191355674372,0.8888888888888888,33.52150535583496,30.269739627838135,,
3,0.000657963412215599,0.9466338922299188,0.9270562815531963,0.969626168224299,0.9365300385998695,0.9301890783488209,0.9145299145299145,33.724382162094116,30.84518003463745,,
4,0.0003520365877844011,0.9206851358548229,0.9345771092597595,0.9709612817089452,0.9496075460014789,0.9443508002085104,0.9316239316239316,34.27006649971008,30.046258449554443,,
5,0.00010453658778440106,0.9032039537311028,0.940913718239046,0.9722963951935915,0.9590939507666573,0.9536644912174926,0.9487179487179487,32.891302824020386,29.861328601837158,,
6,1e-05,0.8963616143915869,0.9435314648993414,0.9720460614152203,0.957328989982879,0.952865296055726,0.9401709401709402,36.781270027160645,30.299986362457275,0.972630173564753,0.9611068294726676
