epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,0.8991916258164665,0.9514523600851383,0.9753933712755273,0.9626701011677514,0.9421781744842798,0.9333333333333333,7.620988368988037,7.163172721862793,,
2,0.0009932488451843476,0.8709970475347645,0.9604357080255415,0.9809173083361232,0.9713430294762355,0.9456848086931315,0.9333333333333333,7.120130777359009,6.715953588485718,,
3,0.0009731795346418141,0.8556961494437204,0.9651151871791661,0.9827586206896551,0.9719335544929241,0.9571730053656069,0.9333333333333333,7.020248174667358,6.607306957244873,,
4,0.000940339506847212,0.846152557708212,0.9678383623388006,0.9805825242718447,0.9712873469945955,0.9501107106417441,0.9333333333333333,8.104376077651978,7.705579042434692,,
5,0.0008956245521512149,0.839381605091957,0.9696381620132716,0.9822564445932374,0.9700784102039899,0.9563337797058831,0.9166666666666666,7.084485054016113,6.690507173538208,,
6,0.000840254377954742,0.831754051700199,0.971750970326781,0.9820890525610981,0.9676402714914512,0.9593680051915144,0.9333333333333333,7.0763163566589355,6.6681318283081055,,
7,0.0007757393382706015,0.8251127701864175,0.9743802428947039,0.9840977569467694,0.9761705917006847,0.9651717542025586,0.95,7.04390025138855,6.61244535446167,,
8,0.00070383923520322,0.8230617803074741,0.9745993489420308,0.9824238366253766,0.9690471332005766,0.948208067617955,0.9166666666666666,8.18222451210022,6.734090089797974,,
9,0.0006265153161346956,0.8140544608446181,0.9784493552022036,0.9834281888182123,0.9727500544199496,0.9589221366780032,0.9333333333333333,7.159934997558594,6.769532680511475,,
10,0.0005458767760088046,0.809934941821124,0.9790127707524727,0.983260796786073,0.9753094492927463,0.9636273149454387,0.95,7.012483358383179,6.623112440109253,,
11,0.00046412322399119553,0.8063312377442522,0.9800300488293477,0.983260796786073,0.9707057398680988,0.9456605018543979,0.9166666666666666,7.0447375774383545,6.654905557632446,,
12,0.00038348468386530446,0.801504358423507,0.9812038312257418,0.9857716772681621,0.9710951212289549,0.9599792500566524,0.9166666666666666,7.012448787689209,6.625277280807495,,
13,0.00030616076479678025,0.7978067928893673,0.9821428571428571,0.9830934047539337,0.9686860553522159,0.9545975677024159,0.9166666666666666,8.179914236068726,7.79137110710144,,
14,0.0002342606617293988,0.7933555797938339,0.9835200951546262,0.9844325410110478,0.9781181195102382,0.9724658574872325,0.9666666666666667,7.099758148193359,6.709738731384277,,
15,0.00016974562204525827,0.7914131908314062,0.9846782271190685,0.9845999330431872,0.9744807057596521,0.9564838563141416,0.9333333333333333,7.051874399185181,6.66132116317749,,
16,0.00011437544784878523,0.7896615001276794,0.9853042443971454,0.9842651489789086,0.975421031255295,0.9631309719844223,0.95,7.172008514404297,6.765361547470093,,
17,6.966049315278797e-05,0.7863127615270619,0.9864154250657318,0.9851021091396049,0.9762704891469146,0.9690619110950435,0.95,8.173895359039307,7.7746076583862305,,
18,3.6820465358185854e-05,0.785308177045488,0.9866814824089145,0.9851021091396049,0.9797292672288603,0.9735329702345243,0.9666666666666667,7.093297719955444,6.69072413444519,,
19,1.6751154815652454e-05,0.7838928722329294,0.9866971328408664,0.9854368932038835,0.9797528728775277,0.97370186444704,0.9666666666666667,7.110457420349121,6.723325490951538,,
20,1e-05,0.7833044651498838,0.9873231501189433,0.9856042852360227,0.97988630033109,0.9737759450548119,0.9666666666666667,7.476076126098633,6.6563920974731445,0.9857716772681621,0.9798780998375403
