epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,0.8906243687482374,0.9550978009486104,0.9804151322397054,0.9827241229131403,0.9636645143140539,0.9833333333333333,6.314009428024292,5.860258102416992,,
2,0.0009932488451843476,0.8380675746741203,0.9712476970718513,0.9753933712755273,0.9767487020643212,0.9603297607563445,0.9666666666666667,5.7366979122161865,5.332803010940552,,
3,0.0009731795346418141,0.8242989995082297,0.9755791619301478,0.9819216605289588,0.9826442608234967,0.9748993950973985,0.9833333333333333,7.097909212112427,6.643874168395996,,
4,0.000940339506847212,0.8209899133976305,0.9763435380816119,0.9817542684968196,0.985992038718272,0.9758385280145329,0.9666666666666667,5.791486740112305,5.374573230743408,,
5,0.0008956245521512149,0.8149835363017,0.9778330916075418,0.9844325410110478,0.9747128720023784,0.9653268199511482,0.9666666666666667,5.763965368270874,5.373100996017456,,
6,0.000840254377954742,0.8118986633906085,0.9792834463564737,0.9794107800468698,0.9834138842288014,0.9699955485512305,0.9833333333333333,5.732353448867798,5.319609880447388,,
7,0.0007757393382706015,0.8069277573938367,0.980106620673435,0.9774020756611985,0.9834414712436074,0.9695096360057022,0.9666666666666667,5.757513523101807,5.361903429031372,,
8,0.00070383923520322,0.8046558491953126,0.980616204774411,0.9840977569467694,0.9921451538317556,0.9746317018822238,1.0,7.030931711196899,6.616580486297607,,
9,0.0006265153161346956,0.7971525825947064,0.9831053271137941,0.9851021091396049,0.9817374340623746,0.9712387840172994,0.9666666666666667,5.815221786499023,5.397172689437866,,
10,0.0005458767760088046,0.79639147930389,0.9825173454588216,0.9844325410110478,0.9862572655941294,0.9718529621216314,1.0,5.698214769363403,5.302309513092041,,
11,0.00046412322399119553,0.7951831900453368,0.9827917368978087,0.9844325410110478,0.9875719113287824,0.9775097627977121,1.0,5.7672717571258545,5.37221097946167,,
12,0.00038348468386530446,0.7907591033610839,0.9844380855317314,0.9849347171074657,0.9903427758181312,0.9822372320518559,1.0,5.728525161743164,5.331592559814453,,
13,0.00030616076479678025,0.7870014352546314,0.9857120457841715,0.9849347171074657,0.9857657649124671,0.9798072365833886,0.9833333333333333,7.204426527023315,6.796428203582764,,
14,0.0002342606617293988,0.7864774606447592,0.9860256360001568,0.9866086374288584,0.9889327851772319,0.9808313245886899,1.0,5.719155311584473,5.311715364456177,,
15,0.00016974562204525827,0.7821460432743859,0.9871428011446043,0.9854368932038835,0.9892453785508932,0.981576784533662,1.0,5.8160319328308105,5.40321159362793,,
16,0.00011437544784878523,0.7813389830547987,0.9872407980870996,0.9845999330431872,0.9898128875902218,0.9783859506792673,0.9833333333333333,5.752813100814819,5.347027778625488,,
17,6.966049315278797e-05,0.7806420118127163,0.9872015993101015,0.9861064613324406,0.9896965466083917,0.9782384570209037,1.0,5.760964632034302,5.3403401374816895,,
18,3.6820465358185854e-05,0.7775933975535275,0.988318764454549,0.9864412453967191,0.9889878587111215,0.9801667306505081,1.0,7.171130180358887,6.77102255821228,,
19,1.6751154815652454e-05,0.7782678055088484,0.9882599662890518,0.9866086374288584,0.9894477498378297,0.9804104400767821,1.0,5.74609899520874,5.33513617515564,,
20,1e-05,0.7771976948704977,0.9885343577280389,0.9864412453967191,0.9899382790502368,0.9808929836951256,1.0,6.167736053466797,5.376199245452881,0.9864412453967191,0.9898507273650936
