epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,0.8756039320029144,0.9607242571988165,0.9765651155005022,0.9697877288787974,0.9667888032235297,0.9166666666666666,6.340466737747192,5.88946008682251,,
2,0.0009932488451843476,0.8310347563421527,0.9738092261532691,0.9824238366253766,0.9691038092994984,0.9689896773388831,0.9333333333333333,5.423621654510498,5.0478551387786865,,
3,0.0009731795346418141,0.8182815186365469,0.9771221402675334,0.9807499163039839,0.9601220727742314,0.9566582291149577,0.9166666666666666,6.541890621185303,6.165034532546997,,
4,0.000940339506847212,0.8138794887213427,0.9782472809101138,0.9822564445932374,0.9691988295975418,0.962875468243968,0.9333333333333333,5.43996524810791,5.027853727340698,,
5,0.0008956245521512149,0.80835058480028,0.9790390465474851,0.9820890525610981,0.96853036181252,0.9652579265375361,0.9166666666666666,5.455736875534058,5.052433013916016,,
6,0.000840254377954742,0.8045783192459561,0.9805600700087511,0.9845999330431872,0.9680205973621677,0.9696539524076885,0.9166666666666666,5.367719888687134,5.012204647064209,,
7,0.0007757393382706015,0.8046380809710891,0.9798933199983332,0.9830934047539337,0.9786791089391004,0.9773906486350744,0.95,5.330687999725342,4.971512079238892,,
8,0.00070383923520322,0.7974101234814691,0.982226945034796,0.9854368932038835,0.9800271797331213,0.9801298151505711,0.9666666666666667,5.3206048011779785,4.943282127380371,,
9,0.0006265153161346956,0.7971215171332497,0.9819977497187148,0.9851021091396049,0.9722449596195467,0.9718384001907119,0.9333333333333333,6.447561979293823,6.066793918609619,,
10,0.0005458767760088046,0.7939228272892095,0.983081218485644,0.9847673250753264,0.9778883790206632,0.9770066253031929,0.95,5.349999904632568,4.986372947692871,,
11,0.00046412322399119553,0.79071545306308,0.9837688044338876,0.9847673250753264,0.9728969892817007,0.971946853394685,0.95,5.395794153213501,5.019801139831543,,
12,0.00038348468386530446,0.7888494699345174,0.9845605700712589,0.9820890525610981,0.9560068587156815,0.9534558549831322,0.9166666666666666,5.368517875671387,5.006111145019531,,
13,0.00030616076479678025,0.7864977715636072,0.9850397966412469,0.98393036491463,0.9786413638842931,0.9756471034906723,0.95,5.398698091506958,4.999638319015503,,
14,0.0002342606617293988,0.783828325404144,0.9861232654081761,0.9840977569467694,0.9620025761119299,0.9561786636971115,0.9333333333333333,6.3166773319244385,5.938301086425781,,
15,0.00016974562204525827,0.7820369446879204,0.9866858357294662,0.9845999330431872,0.964883466112675,0.9596117665258173,0.9333333333333333,5.3251793384552,4.946345329284668,,
16,0.00011437544784878523,0.7797084614655005,0.9874150935533609,0.9847673250753264,0.9710329568584436,0.971086100838823,0.95,5.335103988647461,4.972172737121582,,
17,6.966049315278797e-05,0.7783984580690545,0.9875817810559653,0.9852695011717443,0.9723927499344251,0.9695736238327386,0.9333333333333333,5.3665266036987305,5.00189733505249,,
18,3.6820465358185854e-05,0.7765995398478622,0.9886027420094179,0.9851021091396049,0.9711613412591446,0.9685705301585185,0.9333333333333333,5.421858072280884,5.0420143604278564,,
19,1.6751154815652454e-05,0.7758498478443487,0.98868608576072,0.9861064613324406,0.9714691802452631,0.9690739036588415,0.9333333333333333,5.321528434753418,4.944105625152588,,
20,1e-05,0.7760255036068126,0.9882068591907321,0.9854368932038835,0.9713865119210442,0.968766396268311,0.9333333333333333,6.836233854293823,6.0732691287994385,0.9854368932038835,0.9712989602359009
