epoch,lr,train_loss,train_acc,val_top1,val_bal_acc,val_macro_f1,val_minority_acc,epoch_seconds,train_seconds,ema_val_top1,ema_val_bal_acc
1,0.001,0.9077665397563284,0.9481436852055762,0.9727970627503337,0.9649847272199634,0.9485246409217984,0.9152542372881356,17.756651163101196,16.733707666397095,,
2,0.0009932488451843476,0.8550976198521468,0.963870940934494,0.9714619492656876,0.9562829641327971,0.9399947546135071,0.8983050847457628,16.772634029388428,15.846495389938354,,
3,0.0009731795346418141,0.8382197872392135,0.9688363492821972,0.9781375166889186,0.9704579340809321,0.9588534962578793,0.9322033898305084,17.005616188049316,16.092061042785645,,
4,0.000940339506847212,0.8302501145250849,0.9709554775310079,0.9629506008010681,0.9651637168982072,0.9515135372902339,0.9661016949152542,16.873940467834473,16.017131805419922,,
5,0.0008956245521512149,0.8262890523114483,0.9722227993268652,0.9746328437917223,0.9388467953502779,0.9222335292331232,0.9322033898305084,17.16829824447632,16.319868803024292,,
6,0.000840254377954742,0.8209249305241653,0.9738848606984812,0.9776368491321762,0.9754883527290247,0.9616285396865353,0.9491525423728814,17.317855834960938,16.445355653762817,,
7,0.0007757393382706015,0.8178895738300047,0.9741341699042237,0.9773030707610146,0.9755066039416453,0.9679046964140361,0.9830508474576272,17.15421724319458,16.288978099822998,,
8,0.00070383923520322,0.8146513879089886,0.9754638190015167,0.9779706275033377,0.9734398687185275,0.969839752158985,0.9661016949152542,16.607160806655884,15.778226613998413,,
9,0.0006265153161346956,0.8116491622708146,0.9763987285230508,0.9818090787716955,0.9791503932601496,0.9698910527165329,0.9491525423728814,17.18354845046997,16.319836616516113,,
10,0.0005458767760088046,0.8085795256047014,0.9769596742359712,0.9796395193591455,0.9741386693245077,0.964250557913351,0.9661016949152542,17.081249952316284,16.269627332687378,,
11,0.00046412322399119553,0.8054392644583497,0.9776660503189081,0.9796395193591455,0.9741728023791643,0.9691099276408697,0.9661016949152542,17.228333950042725,16.389843463897705,,
12,0.00038348468386530446,0.8020342258446296,0.9790164751833461,0.9821428571428571,0.9797251222047958,0.9688828966205076,0.9830508474576272,17.13572072982788,16.334002017974854,,
13,0.00030616076479678025,0.7980689113318872,0.980844742692124,0.9816421895861148,0.9766568563884563,0.9704596997683005,0.9661016949152542,17.15906572341919,16.310664653778076,,
14,0.0002342606617293988,0.7965711490534295,0.9809901730621403,0.9824766355140186,0.9802839319719194,0.9727915727527148,0.9491525423728814,16.876827001571655,16.11289644241333,,
15,0.00016974562204525827,0.7929806947098871,0.981883531049384,0.9826435246995995,0.9772241526725772,0.9719927794746623,0.9322033898305084,17.104931592941284,16.189124584197998,,
16,0.00011437544784878523,0.7920342968137959,0.9816342218436416,0.9839786381842457,0.9858402899332791,0.9786741472407599,0.9830508474576272,17.231545209884644,16.48963975906372,,
17,6.966049315278797e-05,0.7888183187329365,0.9835248166538549,0.9838117489986649,0.9781551362339211,0.9729120543969105,0.9830508474576272,17.081116199493408,16.27975106239319,,
18,3.6820465358185854e-05,0.7875722254781109,0.9839818835310494,0.9833110814419226,0.9818623949611704,0.976235931449186,0.9830508474576272,17.058538913726807,16.3052396774292,,
19,1.6751154815652454e-05,0.7870754779649499,0.9836494712567262,0.9833110814419226,0.9799550662610363,0.975393964787377,0.9661016949152542,17.76815366744995,16.933812618255615,,
20,1e-05,0.7860588111583808,0.9839611077639042,0.9831441922563418,0.9804994053679963,0.9755220766876659,0.9830508474576272,19.089768409729004,17.503151178359985,0.9841455273698264,0.9853855992062547
